height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
213,115,*,1986,*,*,*,*,2014,27,48.0,19.0,968.0,14.0,12.3,30.1,21.7,101.0,277.0,378.0,280.0,3,3
213,115,*,1986,*,*,*,*,2015,28,76.0,76.0,1982.0,15.5,14.0,28.8,21.4,244.0,504.0,748.0,557.0,4,2
213,115,*,1986,*,*,*,*,2016,29,68.0,64.0,1178.0,11.0,10.9,28.7,19.5,120.0,294.0,414.0,269.0,5,2
213,115,*,1986,*,*,*,*,2017,30,31.0,19.0,482.0,9.8,10.4,25.3,17.8,48.0,115.0,163.0,85.0,6,3
206,102,*,1988,*,*,*,*,2010,21,77.0,31.0,1931.0,13.0,4.4,16.5,10.4,75.0,274.0,349.0,792.0,0,1
206,102,*,1988,*,*,*,*,2011,22,71.0,27.0,1702.0,11.7,4.8,16.0,10.3,74.0,233.0,307.0,610.0,1,2
206,102,*,1988,*,*,*,*,2012,23,65.0,35.0,1341.0,11.2,5.1,14.5,9.7,63.0,165.0,228.0,459.0,2,2
206,102,*,1988,*,*,*,*,2013,24,43.0,1.0,503.0,12.9,4.4,22.7,13.1,20.0,94.0,114.0,173.0,3,3
206,102,*,1988,*,*,*,*,2014,25,71.0,2.0,1283.0,12.9,5.1,16.8,11.3,55.0,205.0,260.0,490.0,4,2
206,102,*,1988,*,*,*,*,2015,26,67.0,19.0,1416.0,14.4,4.5,15.9,10.4,54.0,206.0,260.0,593.0,5,3
206,102,*,1988,*,*,*,*,2016,27,69.0,21.0,1880.0,13.9,3.4,20.1,11.8,58.0,352.0,410.0,813.0,6,2
206,102,*,1988,*,*,*,*,2017,28,22.0,2.0,397.0,11.4,5.9,20.1,13.1,20.0,70.0,90.0,129.0,7,2
193,94,*,1982,*,*,*,*,2011,28,3.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1
196,99,*,1989,*,*,*,*,2013,23,51.0,0.0,619.0,11.4,3.7,15.9,9.9,20.0,90.0,110.0,203.0,0,1
196,99,*,1989,*,*,*,*,2014,24,45.0,0.0,392.0,5.3,2.7,12.6,7.9,9.0,46.0,55.0,100.0,1,1
196,99,*,1989,*,*,*,*,2016,26,7.0,1.0,101.0,3.6,4.2,12.3,8.1,4.0,11.0,15.0,26.0,3,1
203,102,*,1986,*,*,*,*,2010,23,7.0,0.0,33.0,7.9,21.0,21.4,21.2,6.0,6.0,12.0,11.0,1,1
196,90,*,1985,*,*,*,*,2010,24,14.0,0.0,73.0,13.6,13.3,17.4,15.4,8.0,11.0,19.0,37.0,0,1
196,90,*,1985,*,*,*,*,2011,25,17.0,1.0,322.0,13.3,8.5,15.4,11.9,25.0,42.0,67.0,93.0,1,1
196,90,*,1985,*,*,*,*,2014,28,6.0,1.0,47.0,6.9,2.5,18.7,10.7,1.0,8.0,9.0,9.0,4,1
203,89,*,1993,*,*,*,*,2014,20,37.0,0.0,319.0,6.0,7.5,13.3,10.4,21.0,36.0,57.0,78.0,0,1
203,89,*,1993,*,*,*,*,2015,21,74.0,13.0,1432.0,11.6,5.6,11.6,8.7,70.0,151.0,221.0,445.0,1,1
203,89,*,1993,*,*,*,*,2016,22,75.0,73.0,2276.0,14.5,4.7,14.7,9.6,97.0,294.0,391.0,871.0,2,1
203,89,*,1993,*,*,*,*,2017,23,80.0,80.0,2605.0,17.3,5.1,17.1,11.1,118.0,397.0,515.0,1075.0,3,1
206,102,*,1990,*,*,*,*,2015,22,45.0,2.0,687.0,9.0,3.4,11.5,7.4,22.0,70.0,92.0,254.0,0,1
206,102,*,1990,*,*,*,*,2016,23,18.0,9.0,375.0,5.7,2.0,12.4,7.0,7.0,39.0,46.0,124.0,1,2
206,97,*,1986,*,*,*,*,2013,27,79.0,45.0,1910.0,11.6,7.7,13.3,10.4,132.0,218.0,350.0,506.0,0,1
206,97,*,1986,*,*,*,*,2014,28,81.0,81.0,2490.0,13.3,7.3,16.6,11.9,161.0,368.0,529.0,760.0,1,1
206,97,*,1986,*,*,*,*,2015,29,78.0,63.0,2383.0,12.5,5.2,18.0,11.5,114.0,388.0,502.0,713.0,2,1
206,97,*,1986,*,*,*,*,2016,30,82.0,80.0,2540.0,10.8,6.9,15.2,10.9,165.0,347.0,512.0,652.0,3,1
206,97,*,1986,*,*,*,*,2017,31,81.0,21.0,2236.0,10.5,5.6,17.8,11.6,117.0,355.0,472.0,540.0,4,1
190,83,*,1977,*,*,*,*,2013,35,78.0,18.0,1263.0,13.0,3.7,9.8,6.6,41.0,102.0,143.0,275.0,0,1
190,83,*,1977,*,*,*,*,2014,36,66.0,27.0,1283.0,13.0,3.2,8.8,5.9,36.0,93.0,129.0,252.0,1,2
190,83,*,1977,*,*,*,*,2015,37,43.0,3.0,795.0,12.7,2.5,9.3,5.8,18.0,62.0,80.0,201.0,2,2
190,83,*,1977,*,*,*,*,2016,38,59.0,3.0,823.0,10.2,5.1,9.9,7.5,38.0,76.0,114.0,145.0,3,2
201,102,*,1988,*,*,*,*,2011,22,3.0,0.0,21.0,9.2,11.6,5.7,8.6,2.0,1.0,3.0,7.0,0,1
206,104,*,1994,*,*,*,*,2017,22,55.0,38.0,859.0,11.5,8.4,15.9,12.2,64.0,121.0,185.0,229.0,0,1
196,93,*,1993,*,*,*,*,2016,23,34.0,0.0,143.0,4.6,8.3,15.9,12.1,11.0,21.0,32.0,36.0,0,2
196,93,*,1993,*,*,*,*,2017,24,39.0,1.0,316.0,11.8,3.5,14.8,9.1,10.0,42.0,52.0,98.0,1,1
198,95,*,1993,*,*,*,*,2017,23,5.0,0.0,43.0,-9.2,2.5,15.6,8.9,1.0,6.0,7.0,0.0,0,1
185,83,*,1988,*,*,*,*,2013,24,41.0,0.0,713.0,15.4,7.2,10.1,8.7,45.0,64.0,109.0,228.0,0,1
185,83,*,1988,*,*,*,*,2014,25,56.0,55.0,1751.0,12.4,4.9,7.4,6.2,72.0,124.0,196.0,573.0,1,2
185,83,*,1988,*,*,*,*,2015,26,56.0,55.0,1727.0,11.3,4.3,10.8,7.6,67.0,170.0,237.0,568.0,2,3
185,83,*,1988,*,*,*,*,2016,27,71.0,63.0,2041.0,13.0,3.9,9.6,6.8,73.0,177.0,250.0,700.0,3,2
185,83,*,1988,*,*,*,*,2017,28,67.0,67.0,2058.0,13.0,5.0,15.9,10.4,95.0,299.0,394.0,639.0,4,2
196,94,*,1988,*,*,*,*,2015,26,4.0,1.0,29.0,-2.6,8.0,15.9,12.0,2.0,4.0,6.0,6.0,0,1
201,83,*,1995,*,*,*,*,2017,21,71.0,20.0,1074.0,8.6,2.4,7.6,5.2,22.0,79.0,101.0,282.0,0,2
213,117,*,1986,*,*,*,*,2010,23,11.0,0.0,51.0,9.9,4.8,20.3,12.7,2.0,9.0,11.0,19.0,3,1
206,104,*,1989,*,*,*,*,2011,21,52.0,6.0,868.0,16.7,11.2,14.9,13.1,86.0,114.0,200.0,328.0,0,2
206,104,*,1989,*,*,*,*,2012,22,64.0,1.0,1483.0,11.5,8.7,13.7,11.2,112.0,174.0,286.0,490.0,1,1
206,104,*,1989,*,*,*,*,2013,23,47.0,38.0,1219.0,15.5,6.9,13.6,10.3,73.0,148.0,221.0,544.0,2,2
206,104,*,1989,*,*,*,*,2014,24,17.0,6.0,415.0,10.3,9.1,17.9,13.5,34.0,65.0,99.0,118.0,3,2
206,104,*,1989,*,*,*,*,2015,25,81.0,4.0,2156.0,14.6,6.8,16.3,11.6,127.0,306.0,433.0,648.0,4,1
206,104,*,1989,*,*,*,*,2016,26,79.0,0.0,2020.0,10.6,4.4,14.8,9.7,77.0,265.0,342.0,543.0,5,2
206,104,*,1989,*,*,*,*,2017,27,65.0,8.0,1599.0,10.8,4.4,16.2,10.3,62.0,229.0,291.0,445.0,6,2
203,111,*,1985,*,*,*,*,2010,21,10.0,0.0,38.0,11.9,3.2,3.3,3.3,1.0,1.0,2.0,26.0,0,1
203,111,*,1985,*,*,*,*,2011,22,64.0,0.0,783.0,13.0,2.8,5.2,4.0,19.0,32.0,51.0,353.0,1,1
203,111,*,1985,*,*,*,*,2012,23,16.0,3.0,261.0,21.5,1.8,10.3,6.2,4.0,24.0,28.0,165.0,2,1
203,111,*,1985,*,*,*,*,2013,24,58.0,2.0,656.0,14.1,1.7,6.8,4.4,9.0,41.0,50.0,294.0,3,2
203,111,*,1985,*,*,*,*,2014,25,81.0,2.0,1527.0,18.7,2.6,9.6,6.2,34.0,135.0,169.0,826.0,4,2
203,111,*,1985,*,*,*,*,2015,26,51.0,0.0,801.0,13.0,3.0,7.5,5.3,21.0,54.0,75.0,351.0,5,1
203,111,*,1985,*,*,*,*,2016,27,81.0,3.0,1662.0,14.6,1.9,8.7,5.4,27.0,131.0,158.0,690.0,6,2
203,111,*,1985,*,*,*,*,2017,28,80.0,8.0,1754.0,15.2,1.6,7.4,4.6,24.0,118.0,142.0,759.0,7,2
213,113,*,1980,*,*,*,*,2010,29,65.0,65.0,2403.0,22.9,11.4,22.7,17.1,243.0,491.0,734.0,1190.0,8,1
213,113,*,1980,*,*,*,*,2011,30,82.0,82.0,3037.0,23.3,10.3,20.5,15.6,268.0,568.0,836.0,1541.0,9,1
213,113,*,1980,*,*,*,*,2012,31,65.0,65.0,2430.0,20.4,8.8,21.8,15.6,183.0,495.0,678.0,1129.0,10,2
213,113,*,1980,*,*,*,*,2013,32,49.0,42.0,1655.0,16.7,7.6,20.1,14.0,111.0,310.0,421.0,673.0,11,2
213,113,*,1980,*,*,*,*,2014,33,60.0,60.0,1884.0,19.3,7.0,25.9,16.4,124.0,456.0,580.0,1041.0,12,3
213,113,*,1980,*,*,*,*,2015,34,78.0,78.0,2681.0,22.7,9.2,27.6,18.6,220.0,699.0,919.0,1446.0,13,1
213,113,*,1980,*,*,*,*,2016,35,72.0,72.0,2291.0,21.7,7.3,28.7,18.2,155.0,638.0,793.0,1187.0,14,3
213,113,*,1980,*,*,*,*,2017,36,64.0,39.0,1627.0,20.2,7.6,26.8,17.4,107.0,394.0,501.0,792.0,15,2
211,122,*,1984,*,*,*,*,2010,25,2.0,0.0,8.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,1
206,99,*,1990,*,*,*,*,2011,20,61.0,19.0,1265.0,13.0,3.3,16.3,9.8,37.0,187.0,224.0,476.0,0,1
206,99,*,1990,*,*,*,*,2012,21,66.0,66.0,1958.0,16.5,3.2,17.9,10.6,56.0,314.0,370.0,798.0,1,1
206,99,*,1990,*,*,*,*,2013,22,79.0,79.0,2972.0,16.8,3.4,19.0,11.3,88.0,515.0,603.0,1377.0,2,2
206,99,*,1990,*,*,*,*,2014,23,80.0,80.0,2898.0,20.1,2.6,17.7,10.5,64.0,478.0,542.0,1737.0,3,2
206,99,*,1990,*,*,*,*,2015,24,6.0,0.0,91.0,13.0,4.9,21.7,13.4,4.0,18.0,22.0,53.0,4,1
206,99,*,1990,*,*,*,*,2016,25,81.0,81.0,2819.0,20.9,3.1,18.7,10.9,79.0,484.0,563.0,1874.0,5,2
206,99,*,1990,*,*,*,*,2017,26,75.0,75.0,2689.0,20.2,2.5,17.9,10.3,58.0,434.0,492.0,1775.0,6,2
203,111,*,1985,*,*,*,*,2010,24,82.0,8.0,2277.0,16.7,9.9,18.9,14.5,186.0,373.0,559.0,954.0,3,1
203,111,*,1985,*,*,*,*,2011,25,76.0,76.0,2605.0,19.8,7.5,19.4,13.4,164.0,415.0,579.0,1315.0,4,2
203,111,*,1985,*,*,*,*,2012,26,64.0,62.0,2100.0,21.8,9.7,21.2,15.4,180.0,383.0,563.0,1061.0,5,2
203,111,*,1985,*,*,*,*,2013,27,78.0,78.0,2375.0,19.8,8.6,18.8,13.7,177.0,377.0,554.0,1135.0,6,2
203,111,*,1985,*,*,*,*,2014,28,74.0,73.0,2482.0,19.8,7.2,21.9,14.6,154.0,473.0,627.0,1328.0,7,2
203,111,*,1985,*,*,*,*,2015,29,73.0,73.0,2390.0,20.0,6.9,20.0,13.6,139.0,431.0,570.0,1218.0,8,2
203,111,*,1985,*,*,*,*,2016,30,81.0,81.0,2647.0,21.3,8.4,21.5,15.1,198.0,534.0,732.0,1385.0,9,2
203,111,*,1985,*,*,*,*,2017,31,69.0,67.0,2343.0,17.8,5.3,19.5,12.5,111.0,422.0,533.0,1246.0,10,2
201,106,*,1977,*,*,*,*,2010,32,71.0,71.0,2411.0,18.2,2.0,13.4,7.9,39.0,271.0,310.0,1296.0,11,1
201,106,*,1977,*,*,*,*,2011,33,80.0,80.0,2774.0,19.7,1.6,16.6,9.5,34.0,396.0,430.0,1511.0,12,2
201,106,*,1977,*,*,*,*,2012,34,61.0,61.0,2075.0,19.6,2.2,15.2,9.0,37.0,280.0,317.0,1181.0,13,2
201,106,*,1977,*,*,*,*,2013,35,77.0,77.0,2575.0,19.1,2.1,19.7,11.2,45.0,442.0,487.0,1430.0,14,2
201,106,*,1977,*,*,*,*,2014,36,75.0,68.0,2098.0,16.8,1.5,18.3,9.9,26.0,322.0,348.0,1010.0,15,1
201,106,*,1977,*,*,*,*,2015,37,73.0,73.0,1914.0,15.2,2.7,14.3,8.7,45.0,249.0,294.0,868.0,16,2
201,106,*,1977,*,*,*,*,2016,38,68.0,38.0,1231.0,8.2,1.1,15.2,8.2,12.0,174.0,186.0,417.0,17,2
201,106,*,1977,*,*,*,*,2017,39,25.0,7.0,277.0,5.7,0.4,18.5,9.7,1.0,47.0,48.0,81.0,18,2
203,97,*,1994,*,*,*,*,2017,22,44.0,18.0,843.0,6.9,1.9,14.2,8.0,15.0,110.0,125.0,240.0,0,2
206,99,*,1977,*,*,*,*,2010,32,62.0,55.0,1947.0,12.4,2.3,11.5,6.8,39.0,188.0,227.0,784.0,11,1
206,99,*,1977,*,*,*,*,2011,33,2.0,0.0,22.0,34.0,0.0,16.6,8.1,0.0,3.0,3.0,20.0,12,3
211,117,*,1982,*,*,*,*,2014,31,50.0,26.0,925.0,11.7,7.2,18.9,13.1,57.0,152.0,209.0,352.0,0,2
211,117,*,1982,*,*,*,*,2015,32,63.0,3.0,1037.0,9.5,6.6,14.0,10.4,58.0,131.0,189.0,356.0,1,2
211,106,*,1991,*,*,*,*,2013,21,38.0,1.0,280.0,7.8,5.3,19.1,12.7,12.0,50.0,62.0,88.0,0,1
211,106,*,1991,*,*,*,*,2014,22,62.0,7.0,764.0,10.1,4.3,12.1,8.4,28.0,86.0,114.0,216.0,1,1
211,106,*,1991,*,*,*,*,2015,23,43.0,13.0,631.0,6.9,1.0,11.7,6.5,6.0,70.0,76.0,184.0,2,1
183,83,*,1990,*,*,*,*,2014,23,24.0,0.0,224.0,5.7,0.9,6.2,3.4,2.0,12.0,14.0,54.0,0,3
180,79,*,1991,*,*,*,*,2014,22,75.0,11.0,1132.0,8.8,1.9,8.8,5.3,20.0,85.0,105.0,213.0,0,1
180,79,*,1991,*,*,*,*,2015,23,50.0,0.0,600.0,11.8,2.3,12.4,7.3,13.0,67.0,80.0,177.0,1,1
180,79,*,1991,*,*,*,*,2016,24,14.0,0.0,170.0,11.8,0.0,15.2,7.4,0.0,23.0,23.0,55.0,2,2
178,81,*,1991,*,*,*,*,2017,25,8.0,1.0,84.0,13.0,1.3,11.6,6.2,1.0,8.0,9.0,35.0,0,1
206,108,*,1983,*,*,*,*,2010,26,20.0,0.0,120.0,11.4,16.1,18.3,17.2,16.0,19.0,35.0,39.0,3,1
206,108,*,1983,*,*,*,*,2011,27,7.0,0.0,35.0,-0.1,10.4,28.0,19.1,3.0,8.0,11.0,2.0,4,1
218,114,*,1979,*,*,*,*,2010,30,21.0,0.0,95.0,4.9,14.2,16.3,15.2,12.0,13.0,25.0,19.0,8,1
198,101,*,1980,*,*,*,*,2010,29,76.0,75.0,2082.0,12.9,3.6,17.4,10.6,64.0,310.0,374.0,678.0,9,1
198,101,*,1980,*,*,*,*,2011,30,57.0,19.0,955.0,8.1,4.9,16.6,10.9,39.0,139.0,178.0,249.0,10,2
198,101,*,1980,*,*,*,*,2012,31,48.0,3.0,866.0,8.7,2.0,14.6,8.2,15.0,108.0,123.0,215.0,11,1
198,101,*,1980,*,*,*,*,2013,32,1.0,0.0,29.0,0.7,19.5,20.9,20.2,5.0,5.0,10.0,5.0,12,1
201,108,*,1990,*,*,*,*,2013,22,29.0,0.0,342.0,15.9,10.3,16.6,13.4,30.0,47.0,77.0,116.0,0,1
201,108,*,1990,*,*,*,*,2014,23,7.0,0.0,61.0,17.2,9.5,19.2,14.3,5.0,10.0,15.0,19.0,1,2
201,108,*,1990,*,*,*,*,2015,24,68.0,22.0,1287.0,11.9,6.9,20.5,13.5,79.0,222.0,301.0,398.0,2,2
201,108,*,1990,*,*,*,*,2016,25,59.0,29.0,876.0,14.7,8.1,15.1,11.6,65.0,123.0,188.0,307.0,3,1
201,108,*,1990,*,*,*,*,2017,26,6.0,0.0,48.0,-1.4,4.6,15.2,9.7,2.0,6.0,8.0,13.0,4,3
206,95,*,1992,*,*,*,*,2013,20,7.0,0.0,26.0,5.9,4.4,4.2,4.3,1.0,1.0,2.0,9.0,0,1
206,95,*,1992,*,*,*,*,2014,21,52.0,16.0,789.0,8.6,4.9,15.2,10.1,36.0,111.0,147.0,257.0,1,1
206,95,*,1992,*,*,*,*,2015,22,10.0,0.0,119.0,7.4,3.7,14.9,9.4,4.0,16.0,20.0,29.0,2,1
201,99,*,1988,*,*,*,*,2011,22,66.0,6.0,734.0,8.5,3.8,10.8,7.3,23.0,65.0,88.0,188.0,0,1
201,99,*,1988,*,*,*,*,2012,23,64.0,8.0,1002.0,9.4,6.3,8.5,7.3,55.0,71.0,126.0,271.0,1,1
201,99,*,1988,*,*,*,*,2013,24,59.0,1.0,1243.0,11.0,4.0,8.6,6.3,43.0,89.0,132.0,375.0,2,2
201,99,*,1988,*,*,*,*,2014,25,15.0,2.0,270.0,10.3,4.4,7.0,5.7,10.0,16.0,26.0,94.0,3,2
201,99,*,1988,*,*,*,*,2015,26,30.0,2.0,540.0,7.1,4.2,7.8,6.0,20.0,37.0,57.0,134.0,4,2
188,83,*,1993,*,*,*,*,2017,23,14.0,0.0,188.0,11.8,0.6,3.6,2.0,1.0,6.0,7.0,79.0,0,1
198,88,*,1981,*,*,*,*,2010,28,52.0,7.0,562.0,3.0,3.5,6.6,5.0,17.0,32.0,49.0,92.0,5,1
198,88,*,1981,*,*,*,*,2011,29,36.0,4.0,353.0,3.7,3.3,6.9,5.0,10.0,20.0,30.0,57.0,6,1
201,104,*,1991,*,*,*,*,2016,22,36.0,0.0,315.0,7.7,0.7,12.0,6.2,2.0,35.0,37.0,97.0,0,2
201,104,*,1991,*,*,*,*,2017,23,3.0,0.0,9.0,-3.2,0.0,12.1,6.0,0.0,1.0,1.0,0.0,1,1
185,84,*,1986,*,*,*,*,2010,23,81.0,81.0,2963.0,19.1,4.3,10.5,7.5,100.0,260.0,360.0,1110.0,3,1
185,84,*,1986,*,*,*,*,2011,24,68.0,68.0,2527.0,17.1,4.5,9.7,7.2,87.0,210.0,297.0,721.0,4,2
185,84,*,1986,*,*,*,*,2012,25,53.0,53.0,1957.0,17.5,3.9,11.2,7.7,62.0,195.0,257.0,630.0,5,2
185,84,*,1986,*,*,*,*,2013,26,38.0,38.0,1423.0,18.1,3.7,13.6,8.8,43.0,169.0,212.0,522.0,6,3
185,84,*,1986,*,*,*,*,2014,27,30.0,30.0,998.0,15.3,2.4,16.6,9.3,22.0,142.0,164.0,350.0,7,2
185,84,*,1986,*,*,*,*,2015,28,22.0,22.0,699.0,15.4,3.9,22.3,12.9,25.0,140.0,165.0,182.0,8,3
185,84,*,1986,*,*,*,*,2016,29,72.0,72.0,2537.0,16.9,3.3,15.2,9.3,77.0,358.0,435.0,859.0,9,2
185,84,*,1986,*,*,*,*,2017,30,69.0,42.0,1843.0,13.6,4.2,16.6,10.4,73.0,282.0,355.0,538.0,10,2
206,113,*,1991,*,*,*,*,2016,24,1.0,0.0,6.0,32.0,18.3,0.0,9.1,1.0,0.0,1.0,4.0,0,1
206,113,*,1991,*,*,*,*,2017,25,29.0,0.0,219.0,10.4,13.5,15.2,14.4,26.0,30.0,56.0,59.0,1,1
190,86,*,1986,*,*,*,*,2010,23,82.0,1.0,1732.0,12.9,3.7,10.3,6.9,58.0,156.0,214.0,674.0,2,1
190,86,*,1986,*,*,*,*,2011,24,81.0,38.0,2133.0,19.0,2.4,11.6,6.9,46.0,209.0,255.0,1075.0,3,2
190,86,*,1986,*,*,*,*,2012,25,64.0,23.0,1707.0,16.7,2.2,12.0,7.1,33.0,181.0,214.0,721.0,4,1
190,86,*,1986,*,*,*,*,2013,26,61.0,0.0,1652.0,17.7,1.8,10.1,5.9,27.0,142.0,169.0,876.0,5,1
190,86,*,1986,*,*,*,*,2014,27,83.0,19.0,2214.0,16.0,1.9,8.6,5.2,38.0,165.0,203.0,1021.0,6,1
190,86,*,1986,*,*,*,*,2015,28,36.0,7.0,642.0,8.1,2.4,9.6,6.1,13.0,56.0,69.0,196.0,7,2
190,86,*,1986,*,*,*,*,2016,29,82.0,5.0,1667.0,15.9,1.6,12.2,6.8,25.0,178.0,203.0,810.0,8,1
190,86,*,1986,*,*,*,*,2017,30,50.0,1.0,811.0,12.3,1.5,8.5,4.9,11.0,62.0,73.0,312.0,9,1
208,120,*,1986,*,*,*,*,2010,24,28.0,0.0,124.0,14.6,9.3,26.6,17.9,10.0,28.0,38.0,62.0,3,1
193,96,*,1983,*,*,*,*,2010,26,70.0,38.0,1667.0,13.2,1.1,8.0,4.5,16.0,114.0,130.0,704.0,3,1
193,96,*,1983,*,*,*,*,2011,27,63.0,24.0,1551.0,11.4,1.0,6.7,3.9,13.0,90.0,103.0,616.0,4,2
193,96,*,1983,*,*,*,*,2012,28,65.0,48.0,1682.0,13.5,1.7,8.1,4.9,25.0,113.0,138.0,712.0,5,1
193,96,*,1983,*,*,*,*,2013,29,82.0,72.0,2249.0,11.7,0.9,5.8,3.3,17.0,110.0,127.0,882.0,6,1
193,96,*,1983,*,*,*,*,2014,30,81.0,78.0,2485.0,13.3,1.6,8.5,5.0,36.0,196.0,232.0,1068.0,7,2
193,96,*,1983,*,*,*,*,2015,31,50.0,21.0,1087.0,11.0,0.9,7.8,4.2,9.0,76.0,85.0,435.0,8,3
193,96,*,1983,*,*,*,*,2016,32,81.0,8.0,1642.0,7.6,1.6,8.8,5.2,24.0,132.0,156.0,474.0,9,1
193,96,*,1983,*,*,*,*,2017,33,69.0,40.0,1284.0,7.3,0.8,11.9,6.4,9.0,146.0,155.0,357.0,10,1
198,91,*,1996,*,*,*,*,2016,19,70.0,6.0,1001.0,4.2,1.3,8.7,5.0,11.0,77.0,88.0,217.0,0,1
198,91,*,1996,*,*,*,*,2017,20,41.0,2.0,458.0,7.8,1.0,11.3,6.2,4.0,45.0,49.0,142.0,1,2
201,97,*,1979,*,*,*,*,2010,30,82.0,64.0,2702.0,10.7,1.7,8.7,5.1,39.0,201.0,240.0,979.0,7,1
201,97,*,1979,*,*,*,*,2011,31,47.0,2.0,770.0,6.2,1.5,10.1,5.9,10.0,67.0,77.0,222.0,8,1
201,97,*,1979,*,*,*,*,2012,32,34.0,14.0,453.0,4.8,1.6,15.4,8.5,6.0,60.0,66.0,110.0,9,1
201,97,*,1979,*,*,*,*,2014,34,50.0,2.0,378.0,12.2,1.9,9.9,6.1,6.0,35.0,41.0,136.0,11,1
201,97,*,1979,*,*,*,*,2015,35,75.0,1.0,1505.0,11.4,2.1,12.4,7.4,27.0,170.0,197.0,580.0,12,1
201,97,*,1979,*,*,*,*,2016,36,46.0,0.0,432.0,13.4,0.8,13.5,7.4,3.0,53.0,56.0,124.0,13,1
185,81,*,1992,*,*,*,*,2016,23,81.0,53.0,1499.0,10.2,1.3,8.0,4.7,17.0,103.0,120.0,476.0,0,1
185,81,*,1992,*,*,*,*,2017,24,40.0,0.0,346.0,10.7,1.4,8.4,5.0,4.0,26.0,30.0,100.0,1,2
190,86,*,1991,*,*,*,*,2014,22,45.0,10.0,897.0,9.7,2.2,7.8,5.0,18.0,61.0,79.0,280.0,0,1
190,86,*,1991,*,*,*,*,2015,23,68.0,30.0,1436.0,12.5,4.3,9.8,7.1,52.0,128.0,180.0,503.0,1,1
190,86,*,1991,*,*,*,*,2016,24,41.0,6.0,475.0,9.1,1.9,9.3,5.6,8.0,39.0,47.0,137.0,2,1
185,92,*,1984,*,*,*,*,2010,25,80.0,80.0,2643.0,15.2,2.5,10.5,6.6,53.0,235.0,288.0,968.0,4,1
185,92,*,1984,*,*,*,*,2011,26,21.0,0.0,663.0,14.7,1.4,11.3,6.5,8.0,67.0,75.0,241.0,5,2
185,92,*,1984,*,*,*,*,2012,27,60.0,56.0,1906.0,13.4,1.6,7.6,4.6,27.0,122.0,149.0,684.0,6,2
185,92,*,1984,*,*,*,*,2013,28,68.0,68.0,2313.0,15.2,2.5,7.5,4.9,51.0,143.0,194.0,948.0,7,2
185,92,*,1984,*,*,*,*,2014,29,65.0,65.0,2017.0,12.9,3.1,8.6,5.7,54.0,143.0,197.0,630.0,8,2
185,92,*,1984,*,*,*,*,2015,30,29.0,3.0,281.0,12.4,0.8,9.4,5.1,2.0,24.0,26.0,108.0,9,1
185,92,*,1984,*,*,*,*,2016,31,80.0,31.0,2192.0,11.9,1.8,11.1,6.5,36.0,222.0,258.0,763.0,10,2
185,92,*,1984,*,*,*,*,2017,32,80.0,11.0,1700.0,10.9,2.2,11.8,7.1,33.0,184.0,217.0,538.0,11,1
201,92,*,1991,*,*,*,*,2014,22,43.0,0.0,395.0,6.7,3.2,11.7,7.6,11.0,43.0,54.0,115.0,0,3
201,92,*,1991,*,*,*,*,2015,23,36.0,2.0,338.0,6.2,0.3,16.0,8.3,1.0,49.0,50.0,69.0,1,1
201,92,*,1991,*,*,*,*,2016,24,37.0,0.0,429.0,12.0,3.4,14.3,8.6,14.0,54.0,68.0,122.0,2,2
201,92,*,1991,*,*,*,*,2017,25,31.0,5.0,467.0,11.7,2.9,12.4,7.5,13.0,51.0,64.0,141.0,3,2
203,111,*,1980,*,*,*,*,2010,29,28.0,1.0,311.0,11.4,11.7,27.7,19.9,30.0,75.0,105.0,95.0,7,1
203,111,*,1980,*,*,*,*,2011,30,30.0,18.0,798.0,12.4,17.2,34.4,25.6,119.0,226.0,345.0,132.0,8,2
203,111,*,1980,*,*,*,*,2012,31,56.0,0.0,771.0,9.2,15.3,26.7,20.9,100.0,171.0,271.0,104.0,9,2
203,111,*,1980,*,*,*,*,2013,32,80.0,56.0,1967.0,12.8,15.5,38.0,26.7,260.0,628.0,888.0,363.0,10,1
203,111,*,1980,*,*,*,*,2014,33,24.0,14.0,500.0,13.8,13.8,28.1,20.9,62.0,123.0,185.0,133.0,11,2
203,111,*,1980,*,*,*,*,2015,34,47.0,7.0,764.0,11.7,14.9,29.0,22.2,97.0,202.0,299.0,176.0,12,3
190,94,*,1990,*,*,*,*,2012,21,45.0,0.0,501.0,9.2,3.4,8.3,6.0,14.0,39.0,53.0,140.0,0,1
190,94,*,1990,*,*,*,*,2013,22,70.0,0.0,993.0,14.2,2.6,15.6,9.6,21.0,145.0,166.0,374.0,1,1
190,94,*,1990,*,*,*,*,2014,23,80.0,36.0,2277.0,15.4,2.2,12.8,7.8,43.0,270.0,313.0,1047.0,2,1
190,94,*,1990,*,*,*,*,2015,24,77.0,40.0,2268.0,17.2,2.6,12.9,7.8,56.0,271.0,327.0,1117.0,3,1
190,94,*,1990,*,*,*,*,2016,25,79.0,79.0,2424.0,19.6,2.5,9.1,5.7,58.0,195.0,253.0,1489.0,4,1
