height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",64.0,62.0,2173.0,21.7,8.6,18.6,10.2,181.0,342.0,524.0,1079.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",26.0,15.0,625.0,10.1,9.9,19.2,14.3,42.0,107.0,148.0,219.0,"(5, 11]",3
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",86.0,9.0,1554.0,23.0,11.8,15.8,11.3,162.0,257.0,418.0,843.0,"(5, 11]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",73.0,8.0,1617.0,20.2,7.0,22.6,13.7,119.0,271.0,393.0,823.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",1.0,0.0,16.0,-14.7,0.2,13.2,5.9,1.0,4.0,0.0,2.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",60.0,10.0,1243.0,22.4,15.6,27.5,20.5,165.0,288.0,460.0,470.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",86.0,83.0,2615.0,27.3,17.7,28.7,23.2,435.0,632.0,1070.0,1092.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",79.0,82.0,2501.0,22.7,17.0,28.8,24.1,435.0,668.0,1107.0,1131.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",81.0,85.0,2665.0,20.5,13.2,33.3,18.8,390.0,802.0,1195.0,1312.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",81.0,77.0,2409.0,20.3,14.0,35.9,24.0,345.0,773.0,1114.0,1107.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",8.0,2.0,45.0,12.7,5.3,11.3,8.8,4.0,4.0,7.0,14.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",79.0,82.0,3192.0,16.0,8.4,23.5,4.5,76.0,450.0,530.0,1401.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",70.0,68.0,2472.0,22.7,2.3,10.8,8.9,63.0,325.0,385.0,942.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",66.0,62.0,2203.0,19.0,6.3,12.5,10.4,59.0,325.0,386.0,773.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",75.0,80.0,2777.0,15.4,1.6,16.3,8.9,82.0,337.0,421.0,1035.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",62.0,63.0,2045.0,12.1,2.6,14.8,7.7,53.0,240.0,295.0,584.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",79.0,0.0,2070.0,13.0,1.4,12.7,9.7,42.0,214.0,255.0,602.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",65.0,4.0,1730.0,13.4,2.8,12.7,6.4,53.0,208.0,261.0,462.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",78.0,0.0,1997.0,14.6,3.1,11.5,10.3,54.0,254.0,301.0,575.0,"(11, 17]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",78.0,81.0,2799.0,16.3,4.9,21.3,11.3,104.0,389.0,492.0,1377.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",67.0,68.0,2351.0,12.4,5.9,13.9,10.4,81.0,270.0,344.0,1415.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",31.0,36.0,1039.0,19.1,7.0,18.5,11.4,25.0,148.0,170.0,598.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",36.0,25.0,1002.0,12.9,0.0,12.3,10.1,36.0,104.0,129.0,445.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",39.0,41.0,1259.0,14.9,5.9,14.0,14.1,71.0,152.0,223.0,558.0,"(5, 11]",3
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",28.0,25.0,785.0,16.4,6.1,14.5,14.6,32.0,95.0,128.0,432.0,"(5, 11]",3
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",50.0,0.0,632.0,13.8,4.9,12.2,7.2,28.0,72.0,99.0,307.0,"(5, 11]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",57.0,35.0,1684.0,21.9,3.6,5.7,6.1,78.0,193.0,266.0,688.0,"(5, 11]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,67.0,1994.0,17.5,6.0,14.4,10.0,101.0,229.0,327.0,748.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",70.0,63.0,2030.0,16.8,4.8,15.5,8.9,103.0,261.0,362.0,796.0,"(5, 11]",3
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",44.0,1.0,858.0,14.3,5.1,11.8,6.0,55.0,87.0,144.0,226.0,"(11, 17]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",9.0,0.0,39.0,7.6,5.0,15.8,14.2,0.0,6.0,7.0,1.0,"(11, 17]",1
"(191, 203]","(95, 107]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",73.0,28.0,1478.0,14.6,5.8,14.4,6.6,30.0,187.0,226.0,631.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",52.0,16.0,930.0,13.1,2.5,19.8,12.3,19.0,151.0,166.0,327.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",14.0,1.0,55.0,2.7,2.1,24.5,11.5,8.0,14.0,15.0,17.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",68.0,70.0,2228.0,21.4,11.3,26.4,21.2,208.0,494.0,702.0,1097.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",64.0,58.0,2300.0,18.7,6.2,29.2,17.9,200.0,526.0,722.0,829.0,"(-1, 5]",3
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",12.0,14.0,364.0,18.0,8.4,25.4,17.1,22.0,80.0,98.0,137.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",33.0,32.0,786.0,14.4,9.7,17.4,21.0,70.0,180.0,243.0,186.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",68.0,67.0,1765.0,16.8,11.6,29.0,21.0,181.0,486.0,671.0,486.0,"(5, 11]",3
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",60.0,62.0,1584.0,14.2,11.9,25.8,21.7,138.0,403.0,543.0,423.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",71.0,68.0,1451.0,17.0,11.1,28.7,16.0,116.0,374.0,494.0,378.0,"(5, 11]",3
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",20.0,22.0,581.0,6.3,7.8,31.8,29.6,56.0,161.0,215.0,80.0,"(5, 11]",3
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",65.0,65.0,1976.0,23.6,8.2,18.7,15.3,178.0,363.0,543.0,976.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",50.0,50.0,1502.0,20.6,13.1,26.5,21.9,167.0,340.0,511.0,610.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",60.0,59.0,2118.0,22.1,6.4,27.3,19.4,191.0,516.0,707.0,1123.0,"(5, 11]",2
"(203, 215]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",25.0,19.0,515.0,4.2,12.8,19.8,14.0,53.0,93.0,141.0,223.0,"(5, 11]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",43.0,0.0,422.0,5.2,3.2,4.2,5.2,8.0,28.0,31.0,174.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",1.0,0.0,8.0,-3.6,23.0,0.0,10.8,1.0,0.0,1.0,0.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",1.0,8.0,49.0,11.1,3.2,1.6,1.8,2.0,3.0,6.0,25.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",79.0,16.0,1475.0,6.8,1.2,7.9,1.9,23.0,113.0,135.0,427.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",77.0,25.0,1247.0,18.3,2.7,16.7,10.8,67.0,189.0,257.0,587.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",74.0,5.0,1168.0,8.2,5.0,19.3,9.6,54.0,204.0,256.0,435.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",40.0,3.0,489.0,9.6,3.1,16.6,9.0,16.0,65.0,77.0,189.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",52.0,0.0,819.0,14.9,3.2,24.3,11.7,33.0,162.0,198.0,383.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",37.0,0.0,342.0,8.0,6.3,17.3,8.7,17.0,45.0,59.0,91.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",83.0,82.0,2962.0,22.2,5.2,8.0,4.4,127.0,240.0,374.0,1388.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",84.0,84.0,2844.0,16.4,5.0,5.3,5.4,104.0,184.0,289.0,1675.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",82.0,82.0,3048.0,11.5,0.4,11.1,7.0,96.0,225.0,326.0,1933.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",32.0,28.0,762.0,20.5,8.6,29.9,20.2,65.0,194.0,258.0,169.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",56.0,54.0,1396.0,12.3,11.6,23.8,15.1,145.0,285.0,426.0,291.0,"(5, 11]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",47.0,37.0,737.0,10.5,6.3,19.0,12.8,47.0,131.0,175.0,78.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",56.0,5.0,494.0,4.4,6.3,24.8,10.9,33.0,114.0,154.0,25.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",4.0,1.0,45.0,1.6,5.9,39.2,22.6,1.0,15.0,12.0,1.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",4.0,0.0,23.0,-0.6,0.0,6.6,0.0,3.0,0.0,4.0,9.0,"(-1, 5]",2
"(191, 203]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",49.0,5.0,662.0,9.1,5.3,17.3,19.3,43.0,110.0,154.0,215.0,"(-1, 5]",3
"(191, 203]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",56.0,2.0,893.0,10.6,7.3,21.6,11.4,50.0,165.0,216.0,294.0,"(-1, 5]",2
"(191, 203]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",19.0,2.0,85.0,9.1,6.8,21.9,17.0,7.0,14.0,23.0,27.0,"(-1, 5]",2
"(191, 203]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",21.0,2.0,267.0,13.6,7.3,20.7,15.5,29.0,57.0,79.0,109.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(17, 23]",32.0,12.0,594.0,2.1,4.6,17.1,5.9,8.0,65.0,70.0,112.0,"(-1, 5]",3
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(23, 29]",10.0,4.0,157.0,8.1,6.3,15.5,10.9,8.0,25.0,32.0,44.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",68.0,37.0,2019.0,12.6,3.8,8.5,8.6,60.0,197.0,262.0,901.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",64.0,47.0,1855.0,13.2,2.9,11.1,5.8,37.0,136.0,170.0,768.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",60.0,23.0,1638.0,13.3,4.3,4.3,3.6,29.0,96.0,128.0,745.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",25.0,3.0,301.0,11.6,4.4,1.7,9.5,12.0,14.0,26.0,126.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",77.0,11.0,1426.0,18.4,2.4,11.5,6.2,28.0,113.0,142.0,635.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",73.0,3.0,1806.0,15.2,3.0,12.0,6.1,39.0,156.0,198.0,794.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",66.0,5.0,925.0,10.0,2.6,0.0,2.5,10.0,58.0,61.0,382.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",49.0,7.0,723.0,8.1,4.8,0.5,5.0,27.0,12.0,21.0,271.0,"(5, 11]",1
"(203, 215]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",31.0,6.0,749.0,20.9,12.9,19.1,16.7,68.0,142.0,215.0,385.0,"(-1, 5]",1
"(203, 215]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",18.0,0.0,128.0,6.7,4.8,26.8,15.0,14.0,29.0,45.0,33.0,"(-1, 5]",2
"(203, 215]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",24.0,5.0,515.0,19.0,8.0,16.9,13.4,45.0,81.0,122.0,252.0,"(-1, 5]",1
"(203, 215]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",39.0,0.0,331.0,12.6,1.6,18.7,15.8,28.0,66.0,96.0,144.0,"(-1, 5]",2
"(203, 215]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",42.0,7.0,526.0,14.0,7.0,21.6,15.7,15.0,102.0,125.0,202.0,"(-1, 5]",2
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",53.0,27.0,1431.0,13.5,5.5,19.0,16.2,90.0,241.0,324.0,542.0,"(-1, 5]",1
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,21.0,1361.0,12.8,7.5,17.7,13.4,90.0,199.0,294.0,433.0,"(-1, 5]",1
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",48.0,2.0,882.0,9.2,13.6,12.8,10.1,49.0,101.0,157.0,209.0,"(-1, 5]",2
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",66.0,11.0,963.0,7.6,0.5,9.4,8.4,31.0,124.0,155.0,256.0,"(-1, 5]",1
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",67.0,10.0,1294.0,8.5,1.8,11.8,2.7,34.0,133.0,171.0,397.0,"(-1, 5]",1
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",77.0,12.0,1433.0,11.6,5.9,11.8,8.2,49.0,184.0,236.0,482.0,"(5, 11]",1
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",75.0,3.0,1341.0,16.4,6.3,17.3,8.0,39.0,189.0,231.0,383.0,"(5, 11]",2
"(191, 203]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",64.0,8.0,1477.0,9.5,1.7,24.0,12.8,52.0,185.0,232.0,461.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",66.0,10.0,1388.0,12.4,0.0,12.8,10.0,39.0,152.0,187.0,434.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",10.0,0.0,27.0,-7.9,3.7,11.6,7.1,3.0,1.0,4.0,3.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",52.0,0.0,534.0,9.3,5.6,8.0,6.4,24.0,62.0,86.0,194.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",35.0,1.0,532.0,10.2,3.6,9.1,5.4,29.0,42.0,74.0,232.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",67.0,14.0,1115.0,12.2,4.8,11.3,6.6,27.0,120.0,143.0,504.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",15.0,1.0,217.0,18.9,1.9,11.6,7.2,7.0,27.0,29.0,107.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",4.0,0.0,29.0,7.8,6.8,21.3,19.3,1.0,14.0,8.0,3.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",9.0,0.0,61.0,23.1,10.3,24.3,22.9,10.0,15.0,26.0,20.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",18.0,0.0,24.0,8.4,9.1,14.9,9.6,2.0,7.0,5.0,3.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",47.0,0.0,543.0,16.6,17.2,16.3,14.2,77.0,71.0,142.0,172.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",13.0,2.0,188.0,5.9,5.5,14.3,6.8,10.0,22.0,38.0,36.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",16.0,0.0,141.0,9.6,11.1,12.5,13.2,16.0,21.0,31.0,49.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",52.0,1.0,489.0,9.1,19.5,13.4,20.1,58.0,89.0,147.0,157.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",73.0,15.0,1121.0,14.9,9.6,13.7,18.8,108.0,211.0,310.0,461.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",83.0,10.0,1234.0,17.2,10.9,21.6,15.8,138.0,244.0,387.0,517.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(29, 35]",74.0,0.0,1164.0,10.3,5.8,19.0,11.5,108.0,221.0,334.0,363.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",83.0,74.0,2220.0,16.0,3.0,8.5,6.6,58.0,189.0,255.0,721.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,69.0,2316.0,12.0,2.6,10.0,6.4,44.0,205.0,255.0,865.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",62.0,66.0,2086.0,15.5,3.0,12.0,1.1,42.0,163.0,196.0,940.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",63.0,64.0,2307.0,15.3,2.0,10.5,6.2,27.0,210.0,241.0,1053.0,"(-1, 5]",3
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",71.0,74.0,2565.0,15.2,0.0,17.5,3.4,32.0,228.0,259.0,1332.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",19.0,13.0,753.0,7.3,0.0,6.6,4.6,3.0,60.0,67.0,267.0,"(5, 11]",3
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",71.0,60.0,2372.0,7.4,0.8,12.8,8.2,25.0,241.0,267.0,908.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",56.0,45.0,1581.0,2.6,1.5,7.0,2.3,8.0,116.0,130.0,516.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",70.0,4.0,915.0,12.5,2.7,19.2,11.7,34.0,143.0,177.0,354.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",76.0,15.0,1447.0,11.9,3.7,20.0,11.2,64.0,216.0,277.0,536.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",41.0,2.0,603.0,8.6,3.0,15.8,6.0,15.0,75.0,94.0,192.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",23.0,0.0,348.0,14.1,3.4,26.0,4.9,12.0,52.0,64.0,119.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",15.0,5.0,113.0,15.3,7.8,16.1,5.0,1.0,17.0,18.0,62.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",31.0,8.0,342.0,5.3,5.9,30.9,14.0,9.0,65.0,74.0,129.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",63.0,26.0,1419.0,3.4,0.3,8.0,2.6,15.0,88.0,109.0,376.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",66.0,8.0,1344.0,10.0,2.2,11.6,5.4,28.0,102.0,130.0,534.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",41.0,3.0,792.0,10.6,1.0,10.0,3.4,20.0,60.0,87.0,294.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",70.0,9.0,1464.0,21.0,1.1,3.9,2.7,20.0,108.0,132.0,591.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",75.0,25.0,2051.0,11.8,2.3,7.3,3.6,18.0,148.0,158.0,887.0,"(-1, 5]",2
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",32.0,1.0,164.0,2.2,1.3,9.3,7.3,1.0,13.0,17.0,52.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",60.0,30.0,1374.0,9.0,4.0,6.3,4.0,37.0,74.0,116.0,478.0,"(-1, 5]",3
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",50.0,50.0,1436.0,8.8,2.4,4.0,8.5,17.0,83.0,113.0,460.0,"(-1, 5]",2
