height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
203,90,*,1988,*,*,*,*,2012,23,58.0,34.0,1791.0,15.9,5.9,7.2,11.4,84.0,189.0,269.0,816.0,3,2
203,90,*,1988,*,*,*,*,2013,24,75.0,72.0,2806.0,15.8,4.5,12.4,8.8,103.0,314.0,409.0,1047.0,4,1
203,90,*,1988,*,*,*,*,2014,25,81.0,82.0,2957.0,7.2,4.1,24.3,11.9,114.0,493.0,608.0,1071.0,5,1
203,90,*,1988,*,*,*,*,2015,26,71.0,69.0,2376.0,13.2,4.7,15.0,10.0,63.0,356.0,422.0,664.0,6,2
203,90,*,1988,*,*,*,*,2016,27,69.0,70.0,2449.0,14.7,2.8,18.9,9.9,55.0,372.0,430.0,1041.0,7,1
203,90,*,1988,*,*,*,*,2017,28,77.0,66.0,2619.0,13.1,4.6,19.1,7.6,46.0,435.0,479.0,1162.0,8,1
201,88,*,1993,*,*,*,*,2017,23,54.0,2.0,521.0,7.4,3.7,18.4,11.3,29.0,69.0,97.0,152.0,0,1
193,81,*,1990,*,*,*,*,2017,27,15.0,7.0,173.0,3.0,2.6,18.2,9.1,1.0,7.0,2.0,61.0,0,1
198,92,*,1993,*,*,*,*,2015,21,67.0,0.0,1132.0,11.2,8.0,7.0,4.2,14.0,71.0,88.0,318.0,0,2
198,92,*,1993,*,*,*,*,2016,22,73.0,33.0,1809.0,9.9,1.5,9.3,5.2,24.0,157.0,182.0,617.0,1,3
198,92,*,1993,*,*,*,*,2017,23,83.0,26.0,2182.0,9.2,0.8,18.2,8.3,19.0,204.0,230.0,756.0,2,2
208,113,*,1995,*,*,*,*,2016,20,81.0,52.0,1736.0,21.5,12.3,25.2,18.0,183.0,378.0,560.0,796.0,0,2
208,113,*,1995,*,*,*,*,2017,21,73.0,59.0,2036.0,24.2,12.3,27.1,20.6,208.0,507.0,722.0,1219.0,1,2
208,99,*,1991,*,*,*,*,2015,23,84.0,3.0,1656.0,13.2,5.0,20.8,10.3,61.0,335.0,403.0,827.0,0,1
208,99,*,1991,*,*,*,*,2016,24,66.0,38.0,1643.0,18.0,4.7,23.2,11.8,57.0,306.0,361.0,777.0,1,2
208,99,*,1991,*,*,*,*,2017,25,69.0,15.0,1679.0,15.1,3.8,19.8,8.4,62.0,324.0,380.0,746.0,2,2
211,139,*,1986,*,*,*,*,2011,25,65.0,7.0,890.0,16.8,10.0,13.7,10.6,86.0,100.0,192.0,359.0,0,2
211,139,*,1986,*,*,*,*,2012,26,49.0,38.0,1264.0,21.6,17.8,13.2,14.2,179.0,170.0,344.0,652.0,1,2
211,139,*,1986,*,*,*,*,2013,27,63.0,61.0,1969.0,20.8,11.6,17.7,16.7,229.0,315.0,545.0,1012.0,2,2
211,139,*,1986,*,*,*,*,2014,28,55.0,61.0,1665.0,20.4,12.3,17.2,15.0,207.0,264.0,468.0,945.0,3,2
211,139,*,1986,*,*,*,*,2015,29,29.0,24.0,816.0,15.6,10.4,22.3,19.9,92.0,145.0,235.0,381.0,4,3
211,139,*,1986,*,*,*,*,2016,30,11.0,9.0,155.0,6.6,5.7,5.0,8.7,12.0,10.0,21.0,54.0,5,3
213,117,*,1990,*,*,*,*,2012,21,53.0,21.0,809.0,17.0,14.8,20.8,16.2,91.0,158.0,247.0,283.0,0,2
213,117,*,1990,*,*,*,*,2013,22,77.0,80.0,2557.0,18.4,10.0,28.4,20.5,266.0,642.0,917.0,1009.0,1,2
213,117,*,1990,*,*,*,*,2014,23,54.0,57.0,1811.0,22.9,15.6,28.3,23.0,186.0,440.0,628.0,812.0,2,3
213,117,*,1990,*,*,*,*,2015,24,74.0,74.0,2525.0,16.6,10.7,25.9,18.1,240.0,573.0,813.0,1429.0,3,2
213,117,*,1990,*,*,*,*,2016,25,65.0,59.0,2036.0,21.7,5.0,18.3,18.2,172.0,401.0,576.0,1180.0,4,2
213,117,*,1990,*,*,*,*,2017,26,78.0,54.0,2164.0,18.4,8.7,33.6,18.8,176.0,602.0,782.0,1094.0,5,2
208,108,*,1995,*,*,*,*,2015,19,25.0,0.0,258.0,10.8,9.8,22.0,18.6,29.0,56.0,87.0,84.0,0,1
208,108,*,1995,*,*,*,*,2016,20,79.0,53.0,1175.0,7.9,7.7,19.1,14.8,90.0,218.0,306.0,287.0,1,2
208,108,*,1995,*,*,*,*,2017,21,74.0,41.0,1265.0,12.3,7.2,23.5,19.4,132.0,255.0,386.0,331.0,2,1
188,83,*,1988,*,*,*,*,2012,23,44.0,10.0,542.0,10.6,6.1,5.6,6.4,18.0,31.0,52.0,163.0,0,2
188,83,*,1988,*,*,*,*,2013,24,40.0,0.0,289.0,8.4,6.2,9.5,4.6,10.0,28.0,25.0,116.0,1,1
193,97,*,1993,*,*,*,*,2016,22,45.0,25.0,726.0,19.7,3.8,16.7,7.8,16.0,96.0,111.0,273.0,0,1
193,97,*,1993,*,*,*,*,2017,23,67.0,14.0,1367.0,16.3,0.0,7.8,5.3,28.0,141.0,176.0,636.0,1,1
188,79,*,1988,*,*,*,*,2012,23,65.0,2.0,1262.0,9.5,0.3,6.0,7.8,21.0,66.0,89.0,443.0,0,1
188,79,*,1988,*,*,*,*,2013,24,86.0,1.0,1591.0,3.0,1.0,15.1,6.0,17.0,113.0,130.0,441.0,1,1
188,79,*,1988,*,*,*,*,2014,25,79.0,10.0,2019.0,7.3,0.0,5.8,5.7,16.0,151.0,160.0,526.0,2,1
188,79,*,1988,*,*,*,*,2015,26,73.0,25.0,1831.0,11.3,2.1,9.3,0.0,15.0,146.0,162.0,575.0,3,1
188,79,*,1988,*,*,*,*,2016,27,40.0,23.0,1196.0,7.2,3.3,9.9,6.9,7.0,142.0,149.0,476.0,4,1
188,79,*,1988,*,*,*,*,2017,28,13.0,3.0,122.0,3.3,0.0,6.0,5.7,0.0,10.0,12.0,42.0,5,1
201,99,*,1984,*,*,*,*,2010,22,84.0,79.0,3110.0,15.0,1.4,5.7,5.9,62.0,251.0,313.0,1432.0,0,1
201,99,*,1984,*,*,*,*,2011,23,73.0,21.0,1871.0,17.3,2.4,8.3,6.5,35.0,135.0,167.0,802.0,1,2
201,99,*,1984,*,*,*,*,2012,24,64.0,1.0,1773.0,15.7,2.3,11.5,13.5,34.0,174.0,209.0,833.0,2,1
201,99,*,1984,*,*,*,*,2013,25,91.0,83.0,2911.0,15.5,4.9,8.3,4.2,35.0,259.0,300.0,1253.0,3,1
201,99,*,1984,*,*,*,*,2014,26,55.0,25.0,1347.0,13.5,1.8,9.1,4.8,23.0,100.0,124.0,605.0,4,3
201,99,*,1984,*,*,*,*,2015,27,69.0,17.0,1695.0,16.2,3.4,9.7,5.8,32.0,152.0,189.0,809.0,5,2
201,99,*,1984,*,*,*,*,2016,28,44.0,23.0,1093.0,9.6,1.4,3.8,3.1,3.0,92.0,106.0,321.0,6,3
216,113,*,1990,*,*,*,*,2014,23,22.0,0.0,89.0,2.9,12.9,13.7,12.0,14.0,11.0,19.0,16.0,0,1
216,113,*,1990,*,*,*,*,2015,24,18.0,5.0,68.0,15.1,11.3,16.8,14.9,6.0,11.0,21.0,24.0,1,1
203,92,*,1992,*,*,*,*,2017,24,33.0,2.0,465.0,10.6,8.7,11.4,10.0,22.0,56.0,82.0,97.0,0,2
213,105,*,1985,*,*,*,*,2010,24,44.0,10.0,447.0,15.4,3.5,27.0,16.7,31.0,95.0,124.0,196.0,2,1
188,86,*,1984,*,*,*,*,2010,25,2.0,1.0,22.0,12.6,6.4,12.4,11.6,0.0,4.0,5.0,9.0,0,1
213,115,*,1986,*,*,*,*,2011,24,84.0,0.0,990.0,11.8,17.9,17.9,16.6,116.0,195.0,306.0,233.0,0,3
213,115,*,1986,*,*,*,*,2012,25,67.0,5.0,977.0,13.8,15.4,26.1,22.6,130.0,221.0,351.0,206.0,1,1
213,115,*,1986,*,*,*,*,2013,26,82.0,81.0,2461.0,8.1,15.9,31.0,22.3,279.0,680.0,955.0,832.0,2,1
213,115,*,1986,*,*,*,*,2014,27,49.0,20.0,961.0,18.8,10.1,25.5,19.1,101.0,280.0,379.0,280.0,3,3
213,115,*,1986,*,*,*,*,2015,28,75.0,76.0,1983.0,15.6,14.0,29.5,23.2,244.0,503.0,748.0,557.0,4,2
213,115,*,1986,*,*,*,*,2016,29,65.0,69.0,1186.0,11.7,14.2,28.6,16.4,122.0,298.0,416.0,263.0,5,2
213,115,*,1986,*,*,*,*,2017,30,29.0,19.0,481.0,9.1,9.7,32.7,19.4,48.0,116.0,163.0,86.0,6,3
206,102,*,1988,*,*,*,*,2010,21,80.0,32.0,1933.0,13.0,4.4,18.4,4.8,76.0,278.0,349.0,794.0,0,1
206,102,*,1988,*,*,*,*,2011,22,71.0,27.0,1697.0,15.2,4.9,17.1,11.1,75.0,225.0,307.0,609.0,1,2
206,102,*,1988,*,*,*,*,2012,23,69.0,32.0,1340.0,15.0,2.8,11.9,10.9,67.0,169.0,229.0,463.0,2,2
206,102,*,1988,*,*,*,*,2013,24,40.0,1.0,503.0,14.1,1.1,25.2,10.9,20.0,93.0,114.0,175.0,3,3
206,102,*,1988,*,*,*,*,2014,25,72.0,7.0,1282.0,13.1,6.1,21.4,9.4,56.0,206.0,262.0,492.0,4,2
206,102,*,1988,*,*,*,*,2015,26,67.0,20.0,1419.0,14.5,6.2,16.1,8.5,52.0,203.0,259.0,592.0,5,3
206,102,*,1988,*,*,*,*,2016,27,67.0,17.0,1882.0,14.0,6.5,22.2,11.9,61.0,346.0,405.0,813.0,6,2
206,102,*,1988,*,*,*,*,2017,28,21.0,1.0,395.0,8.4,7.5,18.3,15.3,19.0,70.0,89.0,125.0,7,2
193,94,*,1982,*,*,*,*,2011,28,4.0,0.0,6.0,35.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,5,1
196,99,*,1989,*,*,*,*,2013,23,47.0,3.0,618.0,11.9,4.0,15.3,9.0,20.0,89.0,113.0,199.0,0,1
196,99,*,1989,*,*,*,*,2014,24,46.0,2.0,391.0,5.7,0.0,10.7,8.4,15.0,45.0,54.0,97.0,1,1
196,99,*,1989,*,*,*,*,2016,26,10.0,0.0,100.0,6.0,3.2,9.5,12.2,4.0,11.0,15.0,25.0,3,1
203,102,*,1986,*,*,*,*,2010,23,7.0,0.0,33.0,6.5,16.8,19.7,21.2,3.0,5.0,12.0,9.0,1,1
196,90,*,1985,*,*,*,*,2010,24,14.0,0.0,73.0,13.4,12.8,8.6,17.3,9.0,11.0,22.0,36.0,0,1
196,90,*,1985,*,*,*,*,2011,25,16.0,6.0,323.0,8.5,8.5,13.7,19.7,23.0,42.0,68.0,95.0,1,1
196,90,*,1985,*,*,*,*,2014,28,8.0,5.0,50.0,8.3,0.1,22.2,8.1,1.0,7.0,11.0,10.0,4,1
203,89,*,1993,*,*,*,*,2014,20,42.0,2.0,315.0,3.0,7.3,11.0,9.5,22.0,32.0,60.0,80.0,0,1
203,89,*,1993,*,*,*,*,2015,21,76.0,14.0,1433.0,12.0,4.9,7.8,12.0,67.0,148.0,222.0,445.0,1,1
203,89,*,1993,*,*,*,*,2016,22,82.0,73.0,2269.0,15.8,0.0,12.8,11.3,102.0,290.0,392.0,868.0,2,1
203,89,*,1993,*,*,*,*,2017,23,72.0,79.0,2601.0,16.6,3.8,18.1,9.3,118.0,394.0,515.0,1074.0,3,1
206,102,*,1990,*,*,*,*,2015,22,48.0,0.0,684.0,9.2,2.2,12.3,7.7,23.0,66.0,92.0,257.0,0,1
206,102,*,1990,*,*,*,*,2016,23,17.0,3.0,375.0,7.8,1.1,13.7,8.6,10.0,36.0,48.0,120.0,1,2
206,97,*,1986,*,*,*,*,2013,27,83.0,51.0,1915.0,12.7,8.0,13.4,9.2,128.0,215.0,352.0,506.0,0,1
206,97,*,1986,*,*,*,*,2014,28,92.0,73.0,2490.0,13.4,6.7,17.1,13.5,161.0,375.0,531.0,758.0,1,1
206,97,*,1986,*,*,*,*,2015,29,81.0,62.0,2386.0,12.2,7.4,19.7,16.5,113.0,387.0,500.0,715.0,2,1
206,97,*,1986,*,*,*,*,2016,30,85.0,82.0,2538.0,11.1,4.9,15.7,9.0,167.0,349.0,510.0,653.0,3,1
206,97,*,1986,*,*,*,*,2017,31,80.0,22.0,2234.0,17.3,3.1,16.1,10.7,118.0,355.0,472.0,539.0,4,1
190,83,*,1977,*,*,*,*,2013,35,79.0,18.0,1263.0,15.7,6.1,11.6,8.6,40.0,103.0,145.0,281.0,0,1
190,83,*,1977,*,*,*,*,2014,36,64.0,28.0,1283.0,12.7,0.0,10.9,5.4,38.0,96.0,128.0,251.0,1,2
190,83,*,1977,*,*,*,*,2015,37,42.0,3.0,799.0,12.6,3.5,10.9,5.6,18.0,59.0,79.0,202.0,2,2
190,83,*,1977,*,*,*,*,2016,38,63.0,5.0,822.0,10.9,7.3,10.0,7.8,38.0,77.0,114.0,148.0,3,2
201,102,*,1988,*,*,*,*,2011,22,4.0,0.0,20.0,9.6,11.1,3.7,8.7,2.0,0.0,5.0,3.0,0,1
206,104,*,1994,*,*,*,*,2017,22,55.0,39.0,867.0,12.3,10.5,13.8,13.8,64.0,124.0,189.0,230.0,0,1
196,93,*,1993,*,*,*,*,2016,23,37.0,0.0,143.0,5.1,9.5,11.9,6.6,10.0,24.0,31.0,39.0,0,2
196,93,*,1993,*,*,*,*,2017,24,41.0,2.0,316.0,11.9,1.8,16.7,8.8,9.0,42.0,52.0,99.0,1,1
198,95,*,1993,*,*,*,*,2017,23,7.0,0.0,45.0,-14.7,1.5,18.3,9.9,1.0,9.0,6.0,0.0,0,1
185,83,*,1988,*,*,*,*,2013,24,40.0,0.0,714.0,16.7,6.5,8.8,2.9,46.0,65.0,110.0,234.0,0,1
185,83,*,1988,*,*,*,*,2014,25,53.0,56.0,1755.0,15.4,5.1,11.8,6.9,72.0,119.0,196.0,574.0,1,2
185,83,*,1988,*,*,*,*,2015,26,56.0,53.0,1723.0,12.4,11.7,9.7,7.5,69.0,168.0,242.0,569.0,2,3
185,83,*,1988,*,*,*,*,2016,27,71.0,63.0,2036.0,9.0,3.9,10.1,9.8,72.0,179.0,248.0,709.0,3,2
185,83,*,1988,*,*,*,*,2017,28,65.0,70.0,2054.0,14.1,6.7,15.9,10.8,97.0,297.0,396.0,636.0,4,2
196,94,*,1988,*,*,*,*,2015,26,10.0,6.0,38.0,-3.0,11.8,16.0,11.8,3.0,4.0,7.0,7.0,0,1
201,83,*,1995,*,*,*,*,2017,21,68.0,20.0,1071.0,9.2,2.1,4.9,5.2,23.0,79.0,100.0,279.0,0,2
213,117,*,1986,*,*,*,*,2010,23,10.0,1.0,52.0,9.9,3.7,17.9,7.7,2.0,9.0,4.0,16.0,3,1
206,104,*,1989,*,*,*,*,2011,21,55.0,1.0,869.0,13.3,10.5,12.5,13.1,87.0,107.0,202.0,324.0,0,2
206,104,*,1989,*,*,*,*,2012,22,61.0,8.0,1485.0,10.6,11.5,13.8,10.5,112.0,177.0,285.0,489.0,1,1
206,104,*,1989,*,*,*,*,2013,23,51.0,38.0,1216.0,16.7,0.0,10.6,8.7,73.0,144.0,222.0,538.0,2,2
206,104,*,1989,*,*,*,*,2014,24,18.0,10.0,413.0,15.5,10.3,18.4,19.1,31.0,64.0,100.0,121.0,3,2
206,104,*,1989,*,*,*,*,2015,25,80.0,6.0,2152.0,17.6,4.3,14.5,21.0,123.0,307.0,433.0,648.0,4,1
206,104,*,1989,*,*,*,*,2016,26,74.0,0.0,2017.0,10.0,0.5,17.0,9.9,79.0,265.0,341.0,554.0,5,2
206,104,*,1989,*,*,*,*,2017,27,66.0,5.0,1602.0,8.4,4.9,18.4,9.0,62.0,230.0,291.0,443.0,6,2
203,111,*,1985,*,*,*,*,2010,21,13.0,0.0,36.0,11.2,2.7,4.4,3.3,1.0,0.0,0.0,18.0,0,1
203,111,*,1985,*,*,*,*,2011,22,67.0,0.0,785.0,14.4,4.3,8.5,0.1,18.0,31.0,53.0,350.0,1,1
203,111,*,1985,*,*,*,*,2012,23,18.0,3.0,261.0,11.0,9.9,10.7,7.7,2.0,23.0,32.0,172.0,2,1
203,111,*,1985,*,*,*,*,2013,24,59.0,4.0,657.0,13.1,0.0,3.4,3.6,7.0,41.0,44.0,292.0,3,2
203,111,*,1985,*,*,*,*,2014,25,83.0,0.0,1529.0,19.9,1.4,10.3,3.9,29.0,136.0,169.0,826.0,4,2
203,111,*,1985,*,*,*,*,2015,26,49.0,2.0,802.0,13.1,4.5,9.6,5.1,25.0,58.0,72.0,350.0,5,1
203,111,*,1985,*,*,*,*,2016,27,82.0,6.0,1660.0,17.6,2.0,7.6,2.0,26.0,131.0,156.0,687.0,6,2
203,111,*,1985,*,*,*,*,2017,28,79.0,10.0,1751.0,15.3,1.4,7.7,7.0,28.0,121.0,140.0,759.0,7,2
213,113,*,1980,*,*,*,*,2010,29,63.0,59.0,2404.0,23.8,10.4,22.9,13.5,242.0,488.0,733.0,1193.0,8,1
213,113,*,1980,*,*,*,*,2011,30,89.0,80.0,3039.0,23.7,8.6,25.2,16.1,271.0,573.0,831.0,1542.0,9,1
213,113,*,1980,*,*,*,*,2012,31,67.0,65.0,2433.0,22.9,9.2,29.3,19.3,185.0,496.0,674.0,1128.0,10,2
213,113,*,1980,*,*,*,*,2013,32,44.0,42.0,1655.0,20.9,7.9,19.6,15.5,112.0,312.0,421.0,672.0,11,2
213,113,*,1980,*,*,*,*,2014,33,53.0,53.0,1875.0,20.5,6.3,27.1,15.9,122.0,460.0,576.0,1040.0,12,3
213,113,*,1980,*,*,*,*,2015,34,80.0,78.0,2680.0,22.1,9.0,27.9,17.4,218.0,700.0,919.0,1447.0,13,1
213,113,*,1980,*,*,*,*,2016,35,73.0,72.0,2291.0,21.7,6.1,27.0,20.6,155.0,637.0,803.0,1190.0,14,3
213,113,*,1980,*,*,*,*,2017,36,70.0,35.0,1629.0,19.3,9.1,27.0,16.7,108.0,394.0,501.0,791.0,15,2
211,122,*,1984,*,*,*,*,2010,25,3.0,1.0,8.0,35.6,0.0,0.9,0.0,0.0,1.0,2.0,9.0,3,1
206,99,*,1990,*,*,*,*,2011,20,56.0,18.0,1265.0,12.0,0.0,15.2,12.1,37.0,184.0,224.0,475.0,0,1
206,99,*,1990,*,*,*,*,2012,21,67.0,71.0,1957.0,14.1,8.7,18.7,9.2,59.0,313.0,369.0,806.0,1,1
206,99,*,1990,*,*,*,*,2013,22,80.0,78.0,2972.0,17.3,6.2,15.2,8.0,87.0,514.0,604.0,1370.0,2,2
206,99,*,1990,*,*,*,*,2014,23,77.0,83.0,2898.0,18.6,3.1,20.0,15.5,66.0,475.0,545.0,1738.0,3,2
206,99,*,1990,*,*,*,*,2015,24,8.0,0.0,87.0,13.4,4.9,23.0,11.8,4.0,11.0,23.0,54.0,4,1
206,99,*,1990,*,*,*,*,2016,25,80.0,84.0,2815.0,23.7,0.0,20.4,12.2,78.0,485.0,569.0,1874.0,5,2
206,99,*,1990,*,*,*,*,2017,26,78.0,75.0,2690.0,16.2,2.7,16.3,6.4,59.0,434.0,492.0,1771.0,6,2
203,111,*,1985,*,*,*,*,2010,24,83.0,5.0,2276.0,17.3,9.6,19.6,14.0,186.0,375.0,564.0,952.0,3,1
203,111,*,1985,*,*,*,*,2011,25,76.0,77.0,2604.0,20.1,7.3,19.3,13.7,164.0,416.0,570.0,1321.0,4,2
203,111,*,1985,*,*,*,*,2012,26,71.0,62.0,2099.0,21.3,10.0,21.5,16.0,181.0,385.0,564.0,1065.0,5,2
203,111,*,1985,*,*,*,*,2013,27,81.0,71.0,2376.0,19.3,9.6,20.8,15.9,174.0,378.0,555.0,1135.0,6,2
203,111,*,1985,*,*,*,*,2014,28,73.0,73.0,2481.0,12.3,5.3,20.8,15.9,157.0,473.0,627.0,1331.0,7,2
203,111,*,1985,*,*,*,*,2015,29,68.0,72.0,2395.0,21.8,5.5,21.5,15.7,137.0,430.0,572.0,1217.0,8,2
203,111,*,1985,*,*,*,*,2016,30,82.0,81.0,2646.0,21.5,8.9,14.1,12.7,198.0,534.0,733.0,1385.0,9,2
203,111,*,1985,*,*,*,*,2017,31,72.0,67.0,2342.0,15.8,5.9,14.2,11.0,113.0,417.0,533.0,1248.0,10,2
201,106,*,1977,*,*,*,*,2010,32,72.0,70.0,2412.0,18.0,0.6,12.6,5.2,42.0,276.0,311.0,1297.0,11,1
201,106,*,1977,*,*,*,*,2011,33,80.0,78.0,2774.0,17.5,1.5,15.8,10.1,34.0,396.0,428.0,1510.0,12,2
201,106,*,1977,*,*,*,*,2012,34,60.0,65.0,2074.0,19.4,0.9,17.4,9.4,40.0,282.0,318.0,1180.0,13,2
201,106,*,1977,*,*,*,*,2013,35,73.0,73.0,2576.0,18.4,4.2,20.3,11.8,46.0,443.0,487.0,1429.0,14,2
201,106,*,1977,*,*,*,*,2014,36,77.0,70.0,2097.0,20.2,3.5,18.5,10.5,26.0,320.0,348.0,1009.0,15,1
201,106,*,1977,*,*,*,*,2015,37,72.0,76.0,1912.0,15.4,2.8,14.6,8.2,45.0,255.0,295.0,869.0,16,2
201,106,*,1977,*,*,*,*,2016,38,71.0,37.0,1232.0,3.8,0.0,7.7,5.4,12.0,178.0,193.0,416.0,17,2
201,106,*,1977,*,*,*,*,2017,39,27.0,8.0,279.0,6.5,0.5,18.1,8.5,0.0,43.0,47.0,81.0,18,2
203,97,*,1994,*,*,*,*,2017,22,44.0,21.0,836.0,3.8,3.9,11.8,9.0,14.0,110.0,121.0,234.0,0,2
206,99,*,1977,*,*,*,*,2010,32,55.0,54.0,1945.0,10.0,1.7,11.6,7.3,41.0,185.0,227.0,784.0,11,1
206,99,*,1977,*,*,*,*,2011,33,2.0,0.0,25.0,38.0,2.0,18.2,8.5,3.0,6.0,2.0,20.0,12,3
211,117,*,1982,*,*,*,*,2014,31,51.0,28.0,924.0,5.9,6.7,18.0,15.7,57.0,153.0,208.0,353.0,0,2
211,117,*,1982,*,*,*,*,2015,32,62.0,0.0,1038.0,9.9,8.1,12.4,11.2,61.0,131.0,191.0,355.0,1,2
211,106,*,1991,*,*,*,*,2013,21,39.0,0.0,279.0,6.1,6.5,17.2,14.8,11.0,49.0,62.0,98.0,0,1
211,106,*,1991,*,*,*,*,2014,22,56.0,7.0,764.0,10.3,2.6,8.7,6.6,28.0,93.0,114.0,220.0,1,1
211,106,*,1991,*,*,*,*,2015,23,43.0,20.0,636.0,12.7,7.8,13.6,6.0,8.0,72.0,77.0,185.0,2,1
183,83,*,1990,*,*,*,*,2014,23,24.0,2.0,225.0,5.8,0.0,6.9,2.1,0.0,13.0,16.0,51.0,0,3
180,79,*,1991,*,*,*,*,2014,22,78.0,9.0,1132.0,10.6,2.8,8.6,7.3,22.0,82.0,105.0,212.0,0,1
180,79,*,1991,*,*,*,*,2015,23,48.0,1.0,600.0,11.5,2.5,13.1,5.9,13.0,70.0,81.0,177.0,1,1
180,79,*,1991,*,*,*,*,2016,24,14.0,1.0,171.0,12.2,0.0,15.5,10.7,3.0,32.0,24.0,54.0,2,2
178,81,*,1991,*,*,*,*,2017,25,9.0,0.0,84.0,11.5,0.9,10.7,5.5,0.0,10.0,8.0,35.0,0,1
206,108,*,1983,*,*,*,*,2010,26,21.0,0.0,122.0,10.1,15.8,18.0,24.3,17.0,22.0,31.0,38.0,3,1
206,108,*,1983,*,*,*,*,2011,27,9.0,0.0,35.0,-1.2,10.7,26.3,16.5,6.0,9.0,8.0,3.0,4,1
218,114,*,1979,*,*,*,*,2010,30,25.0,7.0,92.0,7.1,17.7,16.6,13.3,16.0,12.0,25.0,20.0,8,1
198,101,*,1980,*,*,*,*,2010,29,73.0,73.0,2086.0,11.6,3.7,15.4,9.9,64.0,318.0,377.0,678.0,9,1
198,101,*,1980,*,*,*,*,2011,30,60.0,19.0,955.0,4.7,1.7,15.0,8.9,38.0,140.0,178.0,254.0,10,2
198,101,*,1980,*,*,*,*,2012,31,49.0,2.0,866.0,9.7,0.0,14.3,6.6,17.0,107.0,120.0,218.0,11,1
198,101,*,1980,*,*,*,*,2013,32,1.0,0.0,28.0,-6.1,18.1,20.9,19.3,6.0,4.0,10.0,0.0,12,1
201,108,*,1990,*,*,*,*,2013,22,28.0,1.0,342.0,16.1,11.1,16.8,21.2,29.0,47.0,76.0,120.0,0,1
201,108,*,1990,*,*,*,*,2014,23,8.0,0.0,61.0,14.7,8.1,14.4,15.6,3.0,9.0,16.0,20.0,1,2
201,108,*,1990,*,*,*,*,2015,24,66.0,22.0,1289.0,12.0,4.1,19.8,14.3,78.0,222.0,302.0,396.0,2,2
201,108,*,1990,*,*,*,*,2016,25,58.0,30.0,877.0,17.0,7.6,12.5,15.7,66.0,123.0,188.0,308.0,3,1
201,108,*,1990,*,*,*,*,2017,26,6.0,0.0,50.0,-2.8,0.0,13.6,10.4,1.0,6.0,7.0,10.0,4,3
206,95,*,1992,*,*,*,*,2013,20,7.0,0.0,16.0,3.3,7.6,4.0,4.2,0.0,1.0,0.0,9.0,0,1
206,95,*,1992,*,*,*,*,2014,21,50.0,17.0,789.0,9.2,4.1,15.6,10.1,34.0,114.0,146.0,257.0,1,1
206,95,*,1992,*,*,*,*,2015,22,8.0,0.0,117.0,9.4,4.1,20.1,9.6,4.0,17.0,16.0,40.0,2,1
201,99,*,1988,*,*,*,*,2011,22,63.0,4.0,732.0,3.9,4.9,11.1,10.7,26.0,64.0,87.0,187.0,0,1
201,99,*,1988,*,*,*,*,2012,23,66.0,7.0,1001.0,9.6,3.9,12.1,8.7,54.0,71.0,130.0,270.0,1,1
201,99,*,1988,*,*,*,*,2013,24,58.0,0.0,1243.0,16.5,2.4,7.8,6.5,46.0,91.0,120.0,379.0,2,2
201,99,*,1988,*,*,*,*,2014,25,13.0,0.0,274.0,12.9,5.3,4.5,8.3,10.0,13.0,26.0,95.0,3,2
201,99,*,1988,*,*,*,*,2015,26,32.0,2.0,539.0,7.2,5.7,8.9,10.0,18.0,37.0,61.0,135.0,4,2
188,83,*,1993,*,*,*,*,2017,23,13.0,0.0,185.0,11.3,1.4,0.0,0.0,1.0,5.0,1.0,78.0,0,1
198,88,*,1981,*,*,*,*,2010,28,52.0,7.0,563.0,4.8,2.9,11.7,4.0,23.0,34.0,52.0,88.0,5,1
198,88,*,1981,*,*,*,*,2011,29,36.0,3.0,351.0,5.5,5.7,8.6,6.0,4.0,19.0,34.0,56.0,6,1
201,104,*,1991,*,*,*,*,2016,22,36.0,0.0,310.0,9.4,0.6,12.4,5.8,2.0,34.0,37.0,98.0,0,2
201,104,*,1991,*,*,*,*,2017,23,3.0,2.0,7.0,-3.1,0.0,7.3,8.4,1.0,2.0,0.0,0.0,1,1
185,84,*,1986,*,*,*,*,2010,23,81.0,75.0,2956.0,19.2,4.2,8.6,7.7,100.0,268.0,360.0,1112.0,3,1
185,84,*,1986,*,*,*,*,2011,24,68.0,69.0,2529.0,31.7,6.6,11.9,11.7,89.0,210.0,303.0,721.0,4,2
185,84,*,1986,*,*,*,*,2012,25,52.0,54.0,1957.0,17.1,3.2,10.6,11.3,58.0,195.0,257.0,629.0,5,2
185,84,*,1986,*,*,*,*,2013,26,32.0,40.0,1422.0,17.7,0.0,16.6,11.2,43.0,168.0,216.0,520.0,6,3
185,84,*,1986,*,*,*,*,2014,27,30.0,33.0,998.0,14.8,2.4,18.6,7.0,23.0,142.0,163.0,350.0,7,2
185,84,*,1986,*,*,*,*,2015,28,19.0,23.0,698.0,14.5,6.4,21.7,13.1,28.0,139.0,165.0,182.0,8,3
185,84,*,1986,*,*,*,*,2016,29,72.0,73.0,2540.0,15.7,0.9,14.9,9.1,74.0,358.0,431.0,860.0,9,2
